transaction_id,date,product_id,customer_id,region_id,units_sold,list_price,discount_pct,final_price,cost,revenue,profit
331,2024-03-01,25,50,R005,6,10.38,0.29,7.37,7.34,44.22,0.18
332,2024-12-28,6,188,R012,10,4.79,0.04,4.6,3.09,46.0,15.1
333,2024-12-17,48,144,R005,13,15.4,0.04,14.78,11.45,192.14,43.29
334,2024-02-07,4,174,R003,16,5.3,0.2,4.24,2.71,67.84,24.48
335,2024-03-12,16,181,R011,20,3.2,0.13,2.78,2.13,55.6,13.0
336,2024-12-06,40,11,R001,11,8.53,0.28,6.14,6.25,67.54,-1.21
337,2024-04-14,40,8,R006,4,8.53,0.01,8.44,6.25,33.76,8.76
338,2024-07-04,26,60,R002,4,18.13,0.19,14.69,9.53,58.76,20.64
339,2024-02-18,43,176,R012,17,8.28,0.07,7.7,6.51,130.9,20.23
340,2024-05-08,10,138,R012,4,4.27,0.2,3.42,2.93,13.68,1.96
341,2024-01-15,7,86,R016,20,16.28,0.19,13.19,10.75,263.8,48.8
342,2024-01-29,24,47,R007,15,13.61,0.29,9.66,9.85,144.9,-2.85
343,2024-11-08,19,26,R012,3,9.36,0.02,9.17,5.52,27.51,10.95
344,2024-10-29,48,172,R009,11,15.4,0.04,14.78,11.45,162.58,36.63
345,2024-09-23,20,98,R008,1,13.18,0.13,11.47,7.9,11.47,3.57
346,2024-11-15,35,183,R012,19,2.26,0.12,1.99,1.21,37.81,14.82
347,2024-03-19,28,164,R012,16,16.39,0.13,14.26,9.54,228.16,75.52
348,2024-09-15,18,70,R002,11,16.55,0.22,12.91,12.72,142.01,2.09
349,2024-03-16,1,108,R005,17,9.34,0.06,8.78,6.16,149.26,44.54
350,2024-01-26,47,115,R007,1,7.98,0.24,6.06,6.25,6.06,-0.19
351,2024-10-07,40,4,R010,6,8.53,0.06,8.02,6.25,48.12,10.62
352,2024-01-28,1,132,R008,20,9.34,0.12,8.22,6.16,164.4,41.2
353,2024-08-16,2,3,R005,16,9.72,0.03,9.43,5.5,150.88,62.88
354,2024-12-07,17,22,R006,14,3.35,0.29,2.38,1.84,33.32,7.56
355,2024-03-13,41,70,R002,10,14.9,0.08,13.71,10.84,137.1,28.7
356,2024-03-04,26,58,R001,5,18.13,0.25,13.6,9.53,68.0,20.35
357,2024-07-31,36,126,R002,4,18.75,0.02,18.38,11.03,73.52,29.4
358,2024-12-23,21,173,R016,6,7.75,0.14,6.66,5.48,39.96,7.08
359,2024-01-21,32,54,R009,1,6.3,0.2,5.04,4.76,5.04,0.28
360,2024-03-16,15,184,R007,16,2.9,0.16,2.44,1.86,39.04,9.28
361,2024-09-05,30,95,R004,19,14.28,0.13,12.42,8.79,235.98,68.97
362,2024-12-13,39,78,R016,2,15.28,0.23,11.77,11.88,23.54,-0.22
363,2024-12-01,2,53,R010,2,9.72,0.09,8.85,5.5,17.7,6.7
364,2024-07-24,33,118,R009,19,16.43,0.07,15.28,9.57,290.32,108.49
365,2024-02-01,14,11,R001,20,7.9,0.29,5.61,6.26,112.2,-13.0
366,2024-01-07,26,160,R005,15,18.13,0.18,14.87,9.53,223.05,80.1
367,2024-03-17,26,42,R014,19,18.13,0.18,14.87,9.53,282.53,101.46
368,2024-03-02,46,62,R001,9,8.74,0.28,6.29,5.37,56.61,8.28
369,2024-12-13,31,128,R005,4,12.98,0.2,10.38,10.34,41.52,0.16
370,2024-07-19,27,96,R008,7,13.96,0.24,10.61,9.51,74.27,7.7
371,2024-04-30,11,143,R015,6,7.57,0.16,6.36,4.11,38.16,13.5
372,2024-01-30,19,175,R007,20,9.36,0.11,8.33,5.52,166.6,56.2
373,2024-09-30,11,17,R007,13,7.57,0.08,6.96,4.11,90.48,37.05
374,2024-10-18,3,111,R003,1,19.65,0.23,15.13,12.76,15.13,2.37
375,2024-02-29,18,60,R002,14,16.55,0.02,16.22,12.72,227.08,49.0
376,2024-01-30,10,55,R014,18,4.27,0.28,3.07,2.93,55.26,2.52
377,2024-05-18,29,162,R006,13,9.26,0.26,6.85,6.9,89.05,-0.65
378,2024-09-06,25,90,R012,16,10.38,0.03,10.07,7.34,161.12,43.68
379,2024-01-07,17,63,R016,3,3.35,0.03,3.25,1.84,9.75,4.23
380,2024-08-08,21,199,R003,1,7.75,0.28,5.58,5.48,5.58,0.1
381,2024-04-21,40,175,R007,4,8.53,0.09,7.76,6.25,31.04,6.04
382,2024-06-20,25,149,R008,7,10.38,0.15,8.82,7.34,61.74,10.36
383,2024-07-01,50,191,R015,6,11.33,0.09,10.31,6.34,61.86,23.82
384,2024-01-17,35,163,R010,19,2.26,0.0,2.26,1.21,42.94,19.95
385,2024-12-13,27,120,R011,6,13.96,0.03,13.54,9.51,81.24,24.18
386,2024-12-29,2,163,R010,12,9.72,0.13,8.46,5.5,101.52,35.52
387,2024-05-03,35,73,R010,5,2.26,0.2,1.81,1.21,9.05,3.0
388,2024-10-06,8,121,R001,3,9.38,0.02,9.19,6.29,27.57,8.7
389,2024-11-19,33,65,R004,2,16.43,0.1,14.79,9.57,29.58,10.44
390,2024-02-13,11,132,R008,19,7.57,0.2,6.06,4.11,115.14,37.05
391,2024-03-28,18,161,R009,20,16.55,0.03,16.05,12.72,321.0,66.6
392,2024-06-22,1,147,R008,2,9.34,0.03,9.06,6.16,18.12,5.8
393,2024-12-19,34,180,R013,13,15.16,0.18,12.43,9.38,161.59,39.65
394,2024-10-12,43,22,R006,6,8.28,0.02,8.11,6.51,48.66,9.6
395,2024-01-31,20,38,R014,1,13.18,0.1,11.86,7.9,11.86,3.96
396,2024-10-27,36,56,R013,18,18.75,0.27,13.69,11.03,246.42,47.88
397,2024-04-01,28,54,R009,19,16.39,0.12,14.42,9.54,273.98,92.72
398,2024-02-26,49,51,R015,9,9.33,0.14,8.02,6.59,72.18,12.87
399,2024-06-14,41,106,R013,16,14.9,0.01,14.75,10.84,236.0,62.56
400,2024-09-30,27,139,R001,9,13.96,0.2,11.17,9.51,100.53,14.94
401,2024-01-20,14,65,R004,5,7.9,0.13,6.87,6.26,34.35,3.05
402,2024-12-27,47,182,R005,2,7.98,0.03,7.74,6.25,15.48,2.98
403,2024-02-18,45,160,R005,14,18.5,0.25,13.88,14.7,194.32,-11.48
404,2024-04-24,42,90,R012,9,9.32,0.08,8.57,4.77,77.13,34.2
405,2024-01-17,24,143,R015,5,13.61,0.03,13.2,9.85,66.0,16.75
406,2024-04-27,37,186,R003,2,7.55,0.24,5.74,4.08,11.48,3.32
407,2024-03-05,43,27,R010,15,8.28,0.17,6.87,6.51,103.05,5.4
408,2024-09-17,47,27,R010,20,7.98,0.23,6.14,6.25,122.8,-2.2
409,2024-11-16,12,128,R005,7,19.54,0.21,15.44,10.1,108.08,37.38
410,2024-01-27,50,38,R014,16,11.33,0.07,10.54,6.34,168.64,67.2
411,2024-10-26,33,143,R015,12,16.43,0.14,14.13,9.57,169.56,54.72
412,2024-12-14,50,105,R013,7,11.33,0.11,10.08,6.34,70.56,26.18
413,2024-06-07,47,150,R002,4,7.98,0.15,6.78,6.25,27.12,2.12
414,2024-05-21,6,70,R002,17,4.79,0.11,4.26,3.09,72.42,19.89
415,2024-11-29,39,29,R006,14,15.28,0.07,14.21,11.88,198.94,32.62
416,2024-10-30,29,142,R009,7,9.26,0.22,7.22,6.9,50.54,2.24
417,2024-08-18,17,130,R002,16,3.35,0.12,2.95,1.84,47.2,17.76
418,2024-11-28,2,176,R012,13,9.72,0.13,8.46,5.5,109.98,38.48
419,2024-04-22,32,126,R002,4,6.3,0.3,4.41,4.76,17.64,-1.4
420,2024-12-12,39,7,R001,3,15.28,0.09,13.9,11.88,41.7,6.06
421,2024-12-26,26,136,R010,20,18.13,0.05,17.22,9.53,344.4,153.8
422,2024-12-03,11,101,R010,10,7.57,0.24,5.75,4.11,57.5,16.4
423,2024-01-12,35,116,R003,17,2.26,0.26,1.67,1.21,28.39,7.82
424,2024-10-07,15,3,R005,7,2.9,0.21,2.29,1.86,16.03,3.01
425,2024-06-17,48,111,R003,9,15.4,0.1,13.86,11.45,124.74,21.69
426,2024-03-01,36,160,R005,4,18.75,0.28,13.5,11.03,54.0,9.88
427,2024-05-05,30,43,R004,15,14.28,0.17,11.85,8.79,177.75,45.9
428,2024-10-06,45,143,R015,3,18.5,0.15,15.72,14.7,47.16,3.06
429,2024-07-01,35,137,R011,3,2.26,0.01,2.24,1.21,6.72,3.09
430,2024-03-18,7,42,R014,16,16.28,0.07,15.14,10.75,242.24,70.24
431,2024-06-05,49,112,R010,6,9.33,0.23,7.18,6.59,43.08,3.54
432,2024-07-21,19,92,R002,6,9.36,0.3,6.55,5.52,39.3,6.18
433,2024-05-01,35,56,R013,16,2.26,0.1,2.03,1.21,32.48,13.12
434,2024-08-09,44,93,R003,19,8.88,0.23,6.84,5.42,129.96,26.98
435,2024-04-14,36,147,R008,11,18.75,0.19,15.19,11.03,167.09,45.76
436,2024-10-03,37,89,R006,10,7.55,0.06,7.1,4.08,71.0,30.2
437,2024-09-04,34,180,R013,12,15.16,0.16,12.73,9.38,152.76,40.2
438,2024-04-19,17,190,R014,7,3.35,0.14,2.88,1.84,20.16,7.28
439,2024-09-05,1,140,R011,17,9.34,0.19,7.57,6.16,128.69,23.97
440,2024-08-02,30,115,R007,13,14.28,0.1,12.85,8.79,167.05,52.78
441,2024-11-29,5,128,R005,9,11.96,0.1,10.76,9.07,96.84,15.21
442,2024-03-15,7,56,R013,15,16.28,0.05,15.47,10.75,232.05,70.8
443,2024-01-15,36,95,R004,14,18.75,0.22,14.62,11.03,204.68,50.26
444,2024-09-24,23,81,R007,19,1.94,0.2,1.55,1.53,29.45,0.38
445,2024-06-30,33,22,R006,8,16.43,0.07,15.28,9.57,122.24,45.68
446,2024-02-19,45,46,R011,20,18.5,0.26,13.69,14.7,273.8,-20.2
447,2024-11-01,36,167,R002,12,18.75,0.08,17.25,11.03,207.0,74.64
448,2024-05-29,1,89,R006,12,9.34,0.19,7.57,6.16,90.84,16.92
449,2024-04-14,28,153,R006,1,16.39,0.06,15.41,9.54,15.41,5.87
450,2024-06-11,14,42,R014,16,7.9,0.27,5.77,6.26,92.32,-7.84
451,2024-11-08,20,4,R010,7,13.18,0.1,11.86,7.9,83.02,27.72
452,2024-08-25,23,174,R003,15,1.94,0.02,1.9,1.53,28.5,5.55
453,2024-11-28,19,152,R009,20,9.36,0.26,6.93,5.52,138.6,28.2
454,2024-09-10,29,145,R008,19,9.26,0.25,6.94,6.9,131.86,0.76
455,2024-05-08,47,131,R016,15,7.98,0.22,6.22,6.25,93.3,-0.45
456,2024-02-27,16,65,R004,5,3.2,0.05,3.04,2.13,15.2,4.55
457,2024-09-15,7,113,R008,8,16.28,0.23,12.54,10.75,100.32,14.32
458,2024-01-24,27,96,R008,7,13.96,0.09,12.7,9.51,88.9,22.33
459,2024-05-16,27,116,R003,12,13.96,0.13,12.15,9.51,145.8,31.68
460,2024-05-05,2,179,R004,11,9.72,0.09,8.85,5.5,97.35,36.85
461,2024-12-02,47,29,R006,14,7.98,0.27,5.83,6.25,81.62,-5.88
462,2024-08-25,47,110,R003,7,7.98,0.01,7.9,6.25,55.3,11.55
463,2024-03-18,11,159,R009,19,7.57,0.02,7.42,4.11,140.98,62.89
464,2024-03-06,28,29,R006,2,16.39,0.27,11.96,9.54,23.92,4.84
465,2024-09-15,38,140,R011,16,19.39,0.01,19.2,15.47,307.2,59.68
466,2024-04-09,27,130,R002,16,13.96,0.12,12.28,9.51,196.48,44.32
467,2024-08-29,14,45,R012,4,7.9,0.25,5.93,6.26,23.72,-1.32
468,2024-02-13,20,187,R003,17,13.18,0.0,13.18,7.9,224.06,89.76
469,2024-10-01,2,146,R001,19,9.72,0.18,7.97,5.5,151.43,46.93
470,2024-05-29,48,1,R009,13,15.4,0.05,14.63,11.45,190.19,41.34
471,2024-10-17,16,3,R005,17,3.2,0.09,2.91,2.13,49.47,13.26
472,2024-07-26,3,132,R008,3,19.65,0.27,14.34,12.76,43.02,4.74
473,2024-04-01,1,23,R002,12,9.34,0.11,8.31,6.16,99.72,25.8
474,2024-11-20,32,58,R001,4,6.3,0.06,5.92,4.76,23.68,4.64
475,2024-11-04,41,197,R009,10,14.9,0.09,13.56,10.84,135.6,27.2
476,2024-07-31,6,65,R004,1,4.79,0.3,3.35,3.09,3.35,0.26
477,2024-12-23,43,110,R003,16,8.28,0.27,6.04,6.51,96.64,-7.52
478,2024-12-31,28,59,R003,8,16.39,0.04,15.73,9.54,125.84,49.52
479,2024-10-11,38,174,R003,7,19.39,0.03,18.81,15.47,131.67,23.38
480,2024-05-31,19,109,R001,1,9.36,0.27,6.83,5.52,6.83,1.31
481,2024-07-28,46,170,R008,10,8.74,0.09,7.95,5.37,79.5,25.8
482,2024-02-27,19,176,R012,1,9.36,0.03,9.08,5.52,9.08,3.56
483,2024-07-30,17,197,R009,16,3.35,0.19,2.71,1.84,43.36,13.92
484,2024-12-05,1,172,R009,19,9.34,0.18,7.66,6.16,145.54,28.5
485,2024-07-10,45,135,R015,17,18.5,0.17,15.35,14.7,260.95,11.05
486,2024-12-23,16,9,R009,11,3.2,0.29,2.27,2.13,24.97,1.54
487,2024-01-29,41,50,R005,20,14.9,0.07,13.86,10.84,277.2,60.4
488,2024-04-30,23,55,R014,5,1.94,0.18,1.59,1.53,7.95,0.3
489,2024-03-23,16,154,R004,17,3.2,0.15,2.72,2.13,46.24,10.03
490,2024-02-09,1,125,R015,18,9.34,0.02,9.15,6.16,164.7,53.82
491,2024-07-05,15,157,R011,9,2.9,0.26,2.15,1.86,19.35,2.61
492,2024-07-26,27,2,R010,13,13.96,0.14,12.01,9.51,156.13,32.5
493,2024-08-11,49,95,R004,2,9.33,0.15,7.93,6.59,15.86,2.68
494,2024-04-12,14,197,R009,4,7.9,0.04,7.58,6.26,30.32,5.28
495,2024-06-05,41,156,R016,5,14.9,0.02,14.6,10.84,73.0,18.8
496,2024-04-22,46,15,R005,2,8.74,0.29,6.21,5.37,12.42,1.68
497,2024-04-25,30,176,R012,7,14.28,0.22,11.14,8.79,77.98,16.45
498,2024-10-18,9,1,R009,1,18.15,0.07,16.88,12.03,16.88,4.85
499,2024-06-29,44,198,R008,7,8.88,0.17,7.37,5.42,51.59,13.65
500,2024-05-26,29,128,R005,14,9.26,0.05,8.8,6.9,123.2,26.6
501,2024-08-08,7,83,R001,1,16.28,0.16,13.68,10.75,13.68,2.93
502,2024-05-10,23,79,R008,10,1.94,0.12,1.71,1.53,17.1,1.8
503,2024-08-20,8,73,R010,3,9.38,0.25,7.04,6.29,21.12,2.25
504,2024-08-31,45,58,R001,2,18.5,0.14,15.91,14.7,31.82,2.42
505,2024-04-11,49,116,R003,10,9.33,0.29,6.62,6.59,66.2,0.3
506,2024-12-31,9,90,R012,15,18.15,0.2,14.52,12.03,217.8,37.35
507,2024-07-31,23,175,R007,2,1.94,0.07,1.8,1.53,3.6,0.54
508,2024-12-02,25,120,R011,1,10.38,0.29,7.37,7.34,7.37,0.03
509,2024-05-02,31,14,R007,7,12.98,0.06,12.2,10.34,85.4,13.02
510,2024-10-13,16,130,R002,14,3.2,0.3,2.24,2.13,31.36,1.54
511,2024-11-10,23,38,R014,10,1.94,0.15,1.65,1.53,16.5,1.2
512,2024-04-12,37,108,R005,7,7.55,0.03,7.32,4.08,51.24,22.68
513,2024-09-16,25,129,R010,15,10.38,0.22,8.1,7.34,121.5,11.4
514,2024-03-11,5,181,R011,13,11.96,0.23,9.21,9.07,119.73,1.82
515,2024-04-13,34,100,R013,11,15.16,0.18,12.43,9.38,136.73,33.55
516,2024-11-26,20,17,R007,16,13.18,0.01,13.05,7.9,208.8,82.4
517,2024-02-11,2,82,R006,16,9.72,0.17,8.07,5.5,129.12,41.12
518,2024-06-04,5,20,R013,1,11.96,0.29,8.49,9.07,8.49,-0.58
519,2024-03-03,22,178,R009,10,16.29,0.0,16.29,12.97,162.9,33.2
520,2024-09-24,49,107,R005,16,9.33,0.02,9.14,6.59,146.24,40.8
521,2024-02-22,17,106,R013,3,3.35,0.29,2.38,1.84,7.14,1.62
522,2024-04-19,27,112,R010,11,13.96,0.19,11.31,9.51,124.41,19.8
523,2024-01-19,3,109,R001,12,19.65,0.26,14.54,12.76,174.48,21.36
524,2024-08-31,48,129,R010,3,15.4,0.28,11.09,11.45,33.27,-1.08
525,2024-05-19,6,23,R002,11,4.79,0.07,4.45,3.09,48.95,14.96
526,2024-11-13,21,97,R009,17,7.75,0.23,5.97,5.48,101.49,8.33
527,2024-02-05,33,47,R007,12,16.43,0.07,15.28,9.57,183.36,68.52
528,2024-08-19,35,89,R006,14,2.26,0.04,2.17,1.21,30.38,13.44
529,2024-08-15,28,16,R007,8,16.39,0.27,11.96,9.54,95.68,19.36
530,2024-05-19,2,97,R009,6,9.72,0.19,7.87,5.5,47.22,14.22
531,2024-12-11,45,52,R002,9,18.5,0.23,14.24,14.7,128.16,-4.14
532,2024-08-01,34,34,R011,7,15.16,0.14,13.04,9.38,91.28,25.62
533,2024-10-02,43,166,R006,16,8.28,0.15,7.04,6.51,112.64,8.48
534,2024-10-19,44,77,R003,8,8.88,0.27,6.48,5.42,51.84,8.48
535,2024-09-17,39,129,R010,18,15.28,0.06,14.36,11.88,258.48,44.64
536,2024-06-21,45,189,R013,17,18.5,0.2,14.8,14.7,251.6,1.7
537,2024-11-10,36,9,R009,14,18.75,0.05,17.81,11.03,249.34,94.92
538,2024-02-02,10,124,R005,12,4.27,0.06,4.01,2.93,48.12,12.96
539,2024-08-09,49,74,R002,14,9.33,0.08,8.58,6.59,120.12,27.86
540,2024-12-10,12,88,R014,1,19.54,0.22,15.24,10.1,15.24,5.14
541,2024-08-23,30,34,R011,11,14.28,0.26,10.57,8.79,116.27,19.58
542,2024-07-09,29,163,R010,15,9.26,0.13,8.06,6.9,120.9,17.4
543,2024-01-21,35,68,R001,7,2.26,0.03,2.19,1.21,15.33,6.86
544,2024-01-22,1,155,R010,2,9.34,0.06,8.78,6.16,17.56,5.24
545,2024-09-07,46,190,R014,19,8.74,0.28,6.29,5.37,119.51,17.48
546,2024-11-04,44,104,R014,5,8.88,0.01,8.79,5.42,43.95,16.85
547,2024-05-24,7,66,R015,17,16.28,0.03,15.79,10.75,268.43,85.68
548,2024-10-26,45,26,R012,15,18.5,0.2,14.8,14.7,222.0,1.5
549,2024-06-26,20,80,R013,1,13.18,0.1,11.86,7.9,11.86,3.96
550,2024-02-11,30,111,R003,18,14.28,0.22,11.14,8.79,200.52,42.3
551,2024-01-16,18,60,R002,10,16.55,0.05,15.72,12.72,157.2,30.0
552,2024-03-22,9,37,R001,3,18.15,0.07,16.88,12.03,50.64,14.55
553,2024-09-18,12,14,R007,13,19.54,0.02,19.15,10.1,248.95,117.65
554,2024-10-10,34,64,R005,18,15.16,0.07,14.1,9.38,253.8,84.96
555,2024-01-02,8,32,R009,5,9.38,0.07,8.72,6.29,43.6,12.15
556,2024-06-09,4,118,R009,10,5.3,0.14,4.56,2.71,45.6,18.5
557,2024-07-02,36,2,R010,18,18.75,0.2,15.0,11.03,270.0,71.46
558,2024-04-05,25,85,R015,14,10.38,0.18,8.51,7.34,119.14,16.38
559,2024-03-07,50,82,R006,12,11.33,0.05,10.76,6.34,129.12,53.04
560,2024-04-29,7,47,R007,16,16.28,0.24,12.37,10.75,197.92,25.92
561,2024-11-09,15,100,R013,7,2.9,0.02,2.84,1.86,19.88,6.86
562,2024-10-24,28,151,R011,12,16.39,0.12,14.42,9.54,173.04,58.56
563,2024-09-19,30,57,R006,3,14.28,0.28,10.28,8.79,30.84,4.47
564,2024-10-31,50,2,R010,16,11.33,0.09,10.31,6.34,164.96,63.52
565,2024-07-13,35,110,R003,5,2.26,0.2,1.81,1.21,9.05,3.0
566,2024-11-25,39,174,R003,1,15.28,0.27,11.15,11.88,11.15,-0.73
567,2024-04-10,19,61,R001,15,9.36,0.11,8.33,5.52,124.95,42.15
568,2024-10-13,35,22,R006,3,2.26,0.17,1.88,1.21,5.64,2.01
569,2024-02-02,19,175,R007,6,9.36,0.08,8.61,5.52,51.66,18.54
570,2024-03-22,2,69,R001,19,9.72,0.11,8.65,5.5,164.35,59.85
571,2024-09-07,22,27,R010,2,16.29,0.07,15.15,12.97,30.3,4.36
572,2024-10-23,39,131,R016,2,15.28,0.1,13.75,11.88,27.5,3.74
573,2024-03-14,5,2,R010,14,11.96,0.1,10.76,9.07,150.64,23.66
574,2024-06-07,29,95,R004,4,9.26,0.08,8.52,6.9,34.08,6.48
575,2024-04-08,20,142,R009,14,13.18,0.29,9.36,7.9,131.04,20.44
576,2024-07-28,28,118,R009,3,16.39,0.04,15.73,9.54,47.19,18.57
577,2024-10-02,50,192,R009,3,11.33,0.19,9.18,6.34,27.54,8.52
578,2024-04-13,37,130,R002,14,7.55,0.08,6.95,4.08,97.3,40.18
579,2024-02-26,10,131,R016,1,4.27,0.24,3.25,2.93,3.25,0.32
580,2024-07-23,16,99,R009,5,3.2,0.03,3.1,2.13,15.5,4.85
581,2024-03-08,6,63,R016,8,4.79,0.14,4.12,3.09,32.96,8.24
582,2024-05-11,21,139,R001,14,7.75,0.06,7.28,5.48,101.92,25.2
583,2024-10-11,22,147,R008,8,16.29,0.16,13.68,12.97,109.44,5.68
584,2024-07-26,4,157,R011,3,5.3,0.24,4.03,2.71,12.09,3.96
585,2024-08-10,8,130,R002,18,9.38,0.02,9.19,6.29,165.42,52.2
586,2024-06-30,27,195,R004,11,13.96,0.13,12.15,9.51,133.65,29.04
587,2024-11-22,29,19,R014,2,9.26,0.11,8.24,6.9,16.48,2.68
588,2024-07-28,27,16,R007,3,13.96,0.0,13.96,9.51,41.88,13.35
589,2024-09-23,6,4,R010,4,4.79,0.23,3.69,3.09,14.76,2.4
590,2024-01-26,50,173,R016,2,11.33,0.1,10.2,6.34,20.4,7.72
591,2024-04-27,2,161,R009,10,9.72,0.2,7.78,5.5,77.8,22.8
592,2024-11-11,14,140,R011,2,7.9,0.19,6.4,6.26,12.8,0.28
593,2024-05-26,48,129,R010,6,15.4,0.03,14.94,11.45,89.64,20.94
594,2024-10-03,15,141,R008,1,2.9,0.16,2.44,1.86,2.44,0.58
595,2024-02-10,11,24,R005,3,7.57,0.21,5.98,4.11,17.94,5.61
596,2024-01-23,41,196,R006,7,14.9,0.06,14.01,10.84,98.07,22.19
597,2024-04-16,26,1,R009,8,18.13,0.13,15.77,9.53,126.16,49.92
598,2024-02-17,3,132,R008,17,19.65,0.25,14.74,12.76,250.58,33.66
599,2024-06-23,26,54,R009,18,18.13,0.01,17.95,9.53,323.1,151.56
600,2024-11-19,40,165,R013,16,8.53,0.08,7.85,6.25,125.6,25.6
601,2024-06-16,37,5,R003,13,7.55,0.24,5.74,4.08,74.62,21.58
602,2024-08-29,18,16,R007,7,16.55,0.23,12.74,12.72,89.18,0.14
603,2024-05-31,26,200,R010,20,18.13,0.16,15.23,9.53,304.6,114.0
604,2024-11-14,14,43,R004,15,7.9,0.02,7.74,6.26,116.1,22.2
605,2024-11-02,23,98,R008,4,1.94,0.24,1.47,1.53,5.88,-0.24
606,2024-08-23,4,107,R005,12,5.3,0.12,4.66,2.71,55.92,23.4
607,2024-10-31,7,148,R003,16,16.28,0.03,15.79,10.75,252.64,80.64
608,2024-01-25,43,34,R011,20,8.28,0.19,6.71,6.51,134.2,4.0
609,2024-08-18,10,72,R010,16,4.27,0.24,3.25,2.93,52.0,5.12
610,2024-08-14,42,166,R006,20,9.32,0.29,6.62,4.77,132.4,37.0
611,2024-01-10,38,142,R009,1,19.39,0.03,18.81,15.47,18.81,3.34
612,2024-09-03,32,3,R005,9,6.3,0.26,4.66,4.76,41.94,-0.9
613,2024-03-02,14,65,R004,16,7.9,0.2,6.32,6.26,101.12,0.96
614,2024-04-22,19,38,R014,18,9.36,0.1,8.42,5.52,151.56,52.2
615,2024-02-07,30,21,R005,3,14.28,0.2,11.42,8.79,34.26,7.89
616,2024-10-24,41,44,R006,3,14.9,0.2,11.92,10.84,35.76,3.24
617,2024-08-31,14,62,R001,8,7.9,0.21,6.24,6.26,49.92,-0.16
618,2024-08-25,27,37,R001,17,13.96,0.17,11.59,9.51,197.03,35.36
619,2024-12-02,31,196,R006,1,12.98,0.0,12.98,10.34,12.98,2.64
620,2024-03-31,26,133,R013,5,18.13,0.1,16.32,9.53,81.6,33.95
621,2024-09-22,30,61,R001,2,14.28,0.11,12.71,8.79,25.42,7.84
622,2024-11-05,16,28,R013,5,3.2,0.13,2.78,2.13,13.9,3.25
623,2024-06-06,15,49,R002,13,2.9,0.0,2.9,1.86,37.7,13.52
624,2024-07-02,27,153,R006,5,13.96,0.25,10.47,9.51,52.35,4.8
625,2024-09-11,39,160,R005,13,15.28,0.02,14.97,11.88,194.61,40.17
626,2024-09-13,36,35,R003,5,18.75,0.25,14.06,11.03,70.3,15.15
627,2024-06-11,13,87,R015,4,16.48,0.04,15.82,11.64,63.28,16.72
628,2024-10-11,12,6,R009,15,19.54,0.01,19.34,10.1,290.1,138.6
629,2024-12-18,29,194,R010,9,9.26,0.11,8.24,6.9,74.16,12.06
630,2024-08-23,3,155,R010,3,19.65,0.06,18.47,12.76,55.41,17.13
631,2024-06-06,14,76,R006,18,7.9,0.13,6.87,6.26,123.66,10.98
632,2024-01-18,30,104,R014,10,14.28,0.05,13.57,8.79,135.7,47.8
633,2024-11-18,19,43,R004,18,9.36,0.27,6.83,5.52,122.94,23.58
634,2024-09-29,43,196,R006,2,8.28,0.25,6.21,6.51,12.42,-0.6
635,2024-09-08,39,112,R010,16,15.28,0.26,11.31,11.88,180.96,-9.12
636,2024-07-18,24,140,R011,1,13.61,0.22,10.62,9.85,10.62,0.77
637,2024-01-21,7,52,R002,17,16.28,0.16,13.68,10.75,232.56,49.81
638,2024-08-01,9,46,R011,4,18.15,0.08,16.7,12.03,66.8,18.68
639,2024-02-21,21,104,R014,8,7.75,0.09,7.05,5.48,56.4,12.56
640,2024-03-24,37,88,R014,11,7.55,0.12,6.64,4.08,73.04,28.16
641,2024-11-13,2,162,R006,10,9.72,0.28,7.0,5.5,70.0,15.0
642,2024-12-02,7,148,R003,4,16.28,0.2,13.02,10.75,52.08,9.08
643,2024-07-08,14,95,R004,13,7.9,0.25,5.93,6.26,77.09,-4.29
644,2024-07-06,5,191,R015,6,11.96,0.26,8.85,9.07,53.1,-1.32
645,2024-07-02,32,63,R016,13,6.3,0.24,4.79,4.76,62.27,0.39
646,2024-08-17,15,164,R012,9,2.9,0.03,2.81,1.86,25.29,8.55
647,2024-12-09,6,53,R010,14,4.79,0.0,4.79,3.09,67.06,23.8
648,2024-08-12,1,140,R011,10,9.34,0.25,7.0,6.16,70.0,8.4
649,2024-12-27,26,159,R009,12,18.13,0.14,15.59,9.53,187.08,72.72
650,2024-10-04,29,17,R007,10,9.26,0.21,7.32,6.9,73.2,4.2
651,2024-09-29,40,163,R010,3,8.53,0.15,7.25,6.25,21.75,3.0
652,2024-04-09,4,43,R004,18,5.3,0.09,4.82,2.71,86.76,37.98
653,2024-08-22,42,70,R002,5,9.32,0.07,8.67,4.77,43.35,19.5
654,2024-08-29,47,158,R003,19,7.98,0.08,7.34,6.25,139.46,20.71
655,2024-04-05,21,192,R009,5,7.75,0.18,6.36,5.48,31.8,4.4
656,2024-12-12,23,122,R015,7,1.94,0.19,1.57,1.53,10.99,0.28
657,2024-05-14,31,157,R011,9,12.98,0.03,12.59,10.34,113.31,20.25
658,2024-03-24,13,186,R003,17,16.48,0.21,13.02,11.64,221.34,23.46
659,2024-05-22,14,103,R001,7,7.9,0.18,6.48,6.26,45.36,1.54
660,2024-06-14,23,36,R014,20,1.94,0.2,1.55,1.53,31.0,0.4
661,2024-04-14,33,23,R002,11,16.43,0.03,15.94,9.57,175.34,70.07
